trial_frame,x1,y1,x2,y2,label
S4A1_frame_00000620.jpeg,3,326,732,1069,needle driver
S4A1_frame_00000621.jpeg,792,334,817,469,durotomy
S4A1_frame_00000621.jpeg,29,383,732,1059,needle driver
S4A1_frame_00000622.jpeg,806,356,836,495,durotomy
S4A1_frame_00000622.jpeg,416,0,990,234,grasper
S4A1_frame_00000622.jpeg,35,378,714,1030,needle driver
S4A1_frame_00000623.jpeg,810,338,843,485,durotomy
S4A1_frame_00000623.jpeg,10,4,685,403,grasper
S4A1_frame_00000623.jpeg,27,395,744,1065,needle driver
S4A1_frame_00000624.jpeg,810,348,832,485,durotomy
S4A1_frame_00000624.jpeg,147,2,677,224,grasper
S4A1_frame_00000624.jpeg,36,386,750,1064,needle driver
S4A1_frame_00000625.jpeg,809,348,832,490,durotomy
S4A1_frame_00000625.jpeg,27,368,725,1042,needle driver
S4A1_frame_00000626.jpeg,809,353,846,490,durotomy
S4A1_frame_00000626.jpeg,176,0,773,169,grasper
S4A1_frame_00000626.jpeg,1,394,736,1075,needle driver
S4A1_frame_00000627.jpeg,806,346,835,492,durotomy
S4A1_frame_00000627.jpeg,33,351,747,1031,needle driver
S4A1_frame_00000628.jpeg,791,335,826,481,durotomy
S4A1_frame_00000628.jpeg,7,12,686,414,grasper
S4A1_frame_00000628.jpeg,29,371,683,1049,needle driver
S4A1_frame_00000629.jpeg,809,331,838,477,durotomy
S4A1_frame_00000629.jpeg,1,1,820,213,grasper
S4A1_frame_00000629.jpeg,45,354,762,1033,needle driver
S4A1_frame_00000630.jpeg,794,310,842,448,durotomy
S4A1_frame_00000630.jpeg,41,322,718,1054,needle driver
S4A1_frame_00000631.jpeg,807,314,845,456,durotomy
S4A1_frame_00000631.jpeg,19,304,681,1041,needle driver
S4A1_frame_00000632.jpeg,808,330,840,454,durotomy
S4A1_frame_00000632.jpeg,5,1,996,387,grasper
S4A1_frame_00000632.jpeg,45,328,713,1043,needle driver
S4A1_frame_00000633.jpeg,808,315,847,462,durotomy
S4A1_frame_00000633.jpeg,331,0,830,183,grasper
S4A1_frame_00000633.jpeg,36,346,759,1050,needle driver
S4A1_frame_00000634.jpeg,302,2,777,170,grasper
S4A1_frame_00000634.jpeg,33,369,823,1062,needle driver
S4A1_frame_00000635.jpeg,32,376,869,1064,needle driver
S4A1_frame_00000636.jpeg,36,342,860,1063,needle driver
S4A1_frame_00000637.jpeg,41,370,840,1063,needle driver
S4A1_frame_00000638.jpeg,22,348,859,1050,needle driver
S4A1_frame_00000639.jpeg,37,354,870,1054,needle driver
S4A1_frame_00000640.jpeg,2,5,841,333,grasper
S4A1_frame_00000640.jpeg,32,369,861,1059,needle driver
S4A1_frame_00000641.jpeg,410,2,794,168,grasper
S4A1_frame_00000641.jpeg,17,379,870,1072,needle driver
S4A1_frame_00000642.jpeg,132,1,816,246,grasper
S4A1_frame_00000642.jpeg,3,400,884,1079,needle driver
S4A1_frame_00000643.jpeg,818,340,866,471,durotomy
S4A1_frame_00000643.jpeg,2,0,785,228,grasper
S4A1_frame_00000643.jpeg,310,419,1079,1068,needle driver
S4A1_frame_00000644.jpeg,777,344,820,466,durotomy
S4A1_frame_00000644.jpeg,5,2,666,298,grasper
S4A1_frame_00000644.jpeg,96,432,1017,1073,needle driver
S4A1_frame_00000645.jpeg,0,2,676,285,grasper
S4A1_frame_00000645.jpeg,27,387,876,1062,needle driver
S4A1_frame_00000646.jpeg,771,331,804,467,durotomy
S4A1_frame_00000646.jpeg,3,0,675,281,grasper
S4A1_frame_00000646.jpeg,0,393,805,1060,needle driver
S4A1_frame_00000647.jpeg,788,330,808,479,durotomy
S4A1_frame_00000647.jpeg,13,6,687,290,grasper
S4A1_frame_00000647.jpeg,17,420,781,1047,needle driver
S4A1_frame_00000648.jpeg,42,1,668,287,grasper
S4A1_frame_00000648.jpeg,9,369,890,1060,needle driver
S4A1_frame_00000649.jpeg,808,354,847,482,durotomy
S4A1_frame_00000649.jpeg,4,1,653,355,grasper
S4A1_frame_00000649.jpeg,30,482,830,1059,needle driver
S4A1_frame_00000650.jpeg,798,365,845,503,durotomy
S4A1_frame_00000650.jpeg,934,2,1161,279,grasper
S4A1_frame_00000650.jpeg,13,491,784,1044,needle driver
S4A1_frame_00000651.jpeg,798,354,840,503,durotomy
S4A1_frame_00000652.jpeg,795,338,830,480,durotomy
S4A1_frame_00000653.jpeg,796,324,836,474,durotomy
S4A1_frame_00000654.jpeg,806,327,841,489,durotomy
S4A1_frame_00000655.jpeg,815,331,838,484,durotomy
S4A1_frame_00000656.jpeg,814,326,837,485,durotomy
S4A1_frame_00000657.jpeg,813,337,848,504,durotomy
S4A1_frame_00000657.jpeg,36,621,604,1078,needle driver
S4A1_frame_00000658.jpeg,814,346,846,503,durotomy
S4A1_frame_00000658.jpeg,27,403,603,1007,needle driver
S4A1_frame_00000659.jpeg,806,346,846,496,durotomy
S4A1_frame_00000659.jpeg,22,431,707,1068,needle driver
S4A1_frame_00000660.jpeg,806,361,840,496,durotomy
S4A1_frame_00000660.jpeg,59,532,815,1069,needle driver
S4A1_frame_00000661.jpeg,806,367,843,513,durotomy
S4A1_frame_00000661.jpeg,3,305,874,801,grasper
S4A1_frame_00000661.jpeg,20,523,817,1063,needle driver
S4A1_frame_00000662.jpeg,811,365,856,512,durotomy
S4A1_frame_00000662.jpeg,27,496,782,1052,needle driver
S4A1_frame_00000663.jpeg,820,382,850,520,durotomy
S4A1_frame_00000663.jpeg,4,3,986,250,grasper
S4A1_frame_00000663.jpeg,54,533,785,1067,needle driver
S4A1_frame_00000664.jpeg,820,386,847,520,durotomy
S4A1_frame_00000664.jpeg,2,240,306,478,grasper
S4A1_frame_00000664.jpeg,12,527,811,1071,needle driver
S4A1_frame_00000665.jpeg,808,386,847,527,durotomy
S4A1_frame_00000665.jpeg,124,0,967,242,grasper
S4A1_frame_00000665.jpeg,28,520,753,1051,needle driver
S4A1_frame_00000666.jpeg,808,384,852,527,durotomy
S4A1_frame_00000666.jpeg,1,131,625,476,grasper
S4A1_frame_00000666.jpeg,40,527,800,1063,needle driver
S4A1_frame_00000667.jpeg,827,390,854,530,durotomy
S4A1_frame_00000667.jpeg,3,528,510,809,grasper
S4A1_frame_00000667.jpeg,17,520,791,1058,needle driver
S4A1_frame_00000668.jpeg,830,377,845,518,durotomy
S4A1_frame_00000668.jpeg,0,695,740,1077,grasper
S4A1_frame_00000668.jpeg,544,498,779,1071,needle driver
S4A1_frame_00000669.jpeg,799,385,852,500,durotomy
S4A1_frame_00000669.jpeg,2,525,753,930,grasper
S4A1_frame_00000669.jpeg,39,501,804,1061,needle driver
S4A1_frame_00000670.jpeg,799,377,841,486,durotomy
S4A1_frame_00000670.jpeg,5,4,738,769,grasper
S4A1_frame_00000670.jpeg,60,507,789,1062,needle driver
S4A1_frame_00000671.jpeg,808,380,846,476,durotomy
S4A1_frame_00000671.jpeg,2,6,663,807,grasper
S4A1_frame_00000671.jpeg,61,480,804,1065,needle driver
S4A1_frame_00000672.jpeg,800,367,851,476,durotomy
S4A1_frame_00000672.jpeg,4,134,680,758,grasper
S4A1_frame_00000672.jpeg,62,444,817,1066,needle driver
S4A1_frame_00000673.jpeg,6,7,739,512,grasper
S4A1_frame_00000673.jpeg,41,432,827,1052,needle driver
S4A1_frame_00000674.jpeg,3,2,839,415,grasper
S4A1_frame_00000674.jpeg,22,444,836,1062,needle driver
S4A1_frame_00000675.jpeg,828,328,843,448,durotomy
S4A1_frame_00000675.jpeg,2,0,769,502,grasper
S4A1_frame_00000675.jpeg,36,446,824,1075,needle driver
S4A1_frame_00000676.jpeg,6,0,892,324,grasper
S4A1_frame_00000676.jpeg,20,424,822,1072,needle driver
S4A1_frame_00000677.jpeg,809,350,844,450,durotomy
S4A1_frame_00000677.jpeg,8,5,739,512,grasper
S4A1_frame_00000677.jpeg,33,441,815,1075,needle driver
S4A1_frame_00000678.jpeg,814,339,858,442,durotomy
S4A1_frame_00000678.jpeg,7,0,750,507,grasper
S4A1_frame_00000678.jpeg,30,437,842,1076,needle driver
S4A1_frame_00000679.jpeg,8,0,821,327,grasper
S4A1_frame_00000679.jpeg,47,430,836,1073,needle driver
S4A1_frame_00000680.jpeg,39,438,856,1070,needle driver
S4A1_frame_00000681.jpeg,1,2,895,501,grasper
S4A1_frame_00000681.jpeg,57,488,899,1073,needle driver
S4A1_frame_00000682.jpeg,8,4,895,472,grasper
S4A1_frame_00000682.jpeg,44,473,861,1064,needle driver
S4A1_frame_00000683.jpeg,5,0,814,426,grasper
S4A1_frame_00000683.jpeg,50,474,847,1076,needle driver
S4A1_frame_00000684.jpeg,2,3,947,271,grasper
S4A1_frame_00000684.jpeg,9,441,848,1068,needle driver
S4A1_frame_00000685.jpeg,2,2,993,390,grasper
S4A1_frame_00000685.jpeg,25,440,842,1066,needle driver
S4A1_frame_00000686.jpeg,5,3,924,314,grasper
S4A1_frame_00000686.jpeg,40,409,847,1064,needle driver
S4A1_frame_00000687.jpeg,6,3,992,368,grasper
S4A1_frame_00000687.jpeg,37,483,818,1060,needle driver
S4A1_frame_00000688.jpeg,4,3,934,488,grasper
S4A1_frame_00000688.jpeg,159,492,856,1067,needle driver
S4A1_frame_00000689.jpeg,4,3,932,410,grasper
S4A1_frame_00000689.jpeg,112,487,856,1068,needle driver
S4A1_frame_00000690.jpeg,5,9,862,501,grasper
S4A1_frame_00000690.jpeg,132,530,851,1059,needle driver
S4A1_frame_00000691.jpeg,846,380,852,524,durotomy
S4A1_frame_00000691.jpeg,5,6,982,450,grasper
S4A1_frame_00000691.jpeg,263,592,874,1080,needle driver
S4A1_frame_00000692.jpeg,2,0,920,573,grasper
S4A1_frame_00000692.jpeg,218,585,888,1072,needle driver
S4A1_frame_00000693.jpeg,792,365,837,516,durotomy
S4A1_frame_00000693.jpeg,6,3,989,466,grasper
S4A1_frame_00000693.jpeg,130,552,844,1050,needle driver
S4A1_frame_00000694.jpeg,777,387,799,515,durotomy
S4A1_frame_00000694.jpeg,5,4,717,487,grasper
S4A1_frame_00000694.jpeg,169,566,853,1077,needle driver
S4A1_frame_00000695.jpeg,3,4,916,489,grasper
S4A1_frame_00000695.jpeg,142,546,864,1078,needle driver
S4A1_frame_00000696.jpeg,793,374,843,498,durotomy
S4A1_frame_00000696.jpeg,7,4,884,291,grasper
S4A1_frame_00000696.jpeg,85,498,915,1064,needle driver
S4A1_frame_00000697.jpeg,790,361,827,498,durotomy
S4A1_frame_00000697.jpeg,4,6,1009,429,grasper
S4A1_frame_00000697.jpeg,137,517,900,1071,needle driver
S4A1_frame_00000698.jpeg,810,376,856,501,durotomy
S4A1_frame_00000698.jpeg,5,5,1022,394,grasper
S4A1_frame_00000698.jpeg,98,499,898,1074,needle driver
S4A1_frame_00000699.jpeg,784,380,842,493,durotomy
S4A1_frame_00000699.jpeg,7,9,942,303,grasper
S4A1_frame_00000699.jpeg,109,496,861,1070,needle driver
S4A1_frame_00000700.jpeg,5,2,968,546,grasper
S4A1_frame_00000700.jpeg,248,540,890,1067,needle driver
S4A1_frame_00000701.jpeg,801,389,844,522,durotomy
S4A1_frame_00000701.jpeg,5,4,725,570,grasper
S4A1_frame_00000701.jpeg,181,553,883,1068,needle driver
S4A1_frame_00000702.jpeg,6,6,990,485,grasper
S4A1_frame_00000702.jpeg,187,564,906,1063,needle driver
S4A1_frame_00000703.jpeg,2,3,930,587,grasper
S4A1_frame_00000703.jpeg,179,583,914,1068,needle driver
S4A1_frame_00000704.jpeg,5,1,933,579,grasper
S4A1_frame_00000704.jpeg,198,582,929,1080,needle driver
S4A1_frame_00000705.jpeg,3,3,946,540,grasper
S4A1_frame_00000705.jpeg,173,574,907,1079,needle driver
S4A1_frame_00000706.jpeg,7,5,971,569,grasper
S4A1_frame_00000706.jpeg,99,578,879,1058,needle driver
S4A1_frame_00000707.jpeg,8,3,970,547,grasper
S4A1_frame_00000707.jpeg,89,547,891,1067,needle driver
S4A1_frame_00000708.jpeg,3,4,962,551,grasper
S4A1_frame_00000708.jpeg,51,558,884,1059,needle driver
S4A1_frame_00000709.jpeg,6,3,857,592,grasper
S4A1_frame_00000709.jpeg,59,604,845,1045,needle driver
S4A1_frame_00000710.jpeg,6,3,834,560,grasper
S4A1_frame_00000710.jpeg,30,545,860,1057,needle driver
S4A1_frame_00000711.jpeg,1,6,944,444,grasper
S4A1_frame_00000711.jpeg,20,556,832,1064,needle driver
S4A1_frame_00000712.jpeg,5,4,870,481,grasper
S4A1_frame_00000712.jpeg,54,527,855,1046,needle driver
S4A1_frame_00000713.jpeg,7,5,952,446,grasper
S4A1_frame_00000713.jpeg,41,518,875,1060,needle driver
S4A1_frame_00000714.jpeg,803,356,833,504,durotomy
S4A1_frame_00000714.jpeg,4,3,816,454,grasper
S4A1_frame_00000714.jpeg,19,518,828,1053,needle driver
S4A1_frame_00000715.jpeg,2,3,899,467,grasper
S4A1_frame_00000715.jpeg,30,482,825,1068,needle driver
S4A1_frame_00000716.jpeg,44,1,982,356,grasper
S4A1_frame_00000716.jpeg,6,480,873,1039,needle driver
S4A1_frame_00000717.jpeg,6,5,872,518,grasper
S4A1_frame_00000717.jpeg,142,518,931,1056,needle driver
S4A1_frame_00000718.jpeg,5,1,910,451,grasper
S4A1_frame_00000718.jpeg,108,499,905,1065,needle driver
S4A1_frame_00000719.jpeg,815,407,867,534,durotomy
S4A1_frame_00000719.jpeg,6,3,795,453,grasper
S4A1_frame_00000719.jpeg,162,521,926,1065,needle driver
S4A1_frame_00000720.jpeg,4,9,1115,493,grasper
S4A1_frame_00000720.jpeg,155,540,913,1073,needle driver
S4A1_frame_00000721.jpeg,3,5,960,472,grasper
S4A1_frame_00000721.jpeg,159,502,886,1057,needle driver
S4A1_frame_00000722.jpeg,4,3,996,409,grasper
S4A1_frame_00000722.jpeg,3,483,852,1052,needle driver
S4A1_frame_00000723.jpeg,816,404,865,519,durotomy
S4A1_frame_00000723.jpeg,2,3,960,407,grasper
S4A1_frame_00000723.jpeg,427,536,1013,1075,needle driver
S4A1_frame_00000724.jpeg,816,399,863,519,durotomy
S4A1_frame_00000724.jpeg,2,4,1100,321,grasper
S4A1_frame_00000724.jpeg,411,542,1048,1062,needle driver
S4A1_frame_00000725.jpeg,809,409,852,530,durotomy
S4A1_frame_00000725.jpeg,2,3,743,281,grasper
S4A1_frame_00000725.jpeg,382,510,1062,1055,needle driver
S4A1_frame_00000726.jpeg,815,421,848,528,durotomy
S4A1_frame_00000726.jpeg,5,1,647,305,grasper
S4A1_frame_00000726.jpeg,722,588,1233,1072,needle driver
S4A1_frame_00000727.jpeg,820,406,868,527,durotomy
S4A1_frame_00000727.jpeg,3,0,995,358,grasper
S4A1_frame_00000727.jpeg,629,598,1110,1073,needle driver
S4A1_frame_00000728.jpeg,803,421,854,525,durotomy
S4A1_frame_00000728.jpeg,4,2,719,324,grasper
S4A1_frame_00000728.jpeg,660,609,1158,1070,needle driver
S4A1_frame_00000729.jpeg,816,425,857,530,durotomy
S4A1_frame_00000729.jpeg,32,0,694,311,grasper
S4A1_frame_00000729.jpeg,775,634,1210,1064,needle driver
S4A1_frame_00000730.jpeg,803,405,837,527,durotomy
S4A1_frame_00000731.jpeg,793,405,838,518,durotomy
S4A1_frame_00000732.jpeg,793,397,824,518,durotomy
S4A1_frame_00000733.jpeg,767,372,821,494,durotomy
S4A1_frame_00000734.jpeg,767,346,812,494,durotomy
S4A1_frame_00000735.jpeg,796,369,821,488,durotomy
S4A1_frame_00000736.jpeg,781,358,817,489,durotomy
S4A1_frame_00000737.jpeg,782,366,815,507,durotomy
S4A1_frame_00000737.jpeg,269,1,871,177,grasper
S4A1_frame_00000737.jpeg,53,718,753,1043,needle driver
S4A1_frame_00000738.jpeg,787,390,814,521,durotomy
S4A1_frame_00000738.jpeg,153,1,1064,298,grasper
S4A1_frame_00000738.jpeg,16,606,778,1054,needle driver
S4A1_frame_00000739.jpeg,795,411,844,532,durotomy
S4A1_frame_00000739.jpeg,348,2,1091,270,grasper
S4A1_frame_00000739.jpeg,396,705,934,1064,needle driver
S4A1_frame_00000740.jpeg,803,423,834,536,durotomy
S4A1_frame_00000740.jpeg,5,643,713,944,grasper
S4A1_frame_00000740.jpeg,55,666,857,1055,needle driver
S4A1_frame_00000741.jpeg,799,404,830,519,durotomy
S4A1_frame_00000741.jpeg,3,671,860,1075,grasper
S4A1_frame_00000742.jpeg,796,417,842,531,durotomy
S4A1_frame_00000742.jpeg,3,2,803,871,grasper
S4A1_frame_00000742.jpeg,248,671,859,1059,needle driver
S4A1_frame_00000743.jpeg,5,0,1056,476,grasper
S4A1_frame_00000743.jpeg,145,673,828,1073,needle driver
S4A1_frame_00000744.jpeg,769,406,815,517,durotomy
S4A1_frame_00000744.jpeg,6,5,747,455,grasper
S4A1_frame_00000744.jpeg,153,662,835,1055,needle driver
S4A1_frame_00000745.jpeg,828,431,872,541,durotomy
S4A1_frame_00000745.jpeg,5,4,868,275,grasper
S4A1_frame_00000745.jpeg,588,734,987,1080,needle driver
S4A1_frame_00000746.jpeg,833,447,883,548,durotomy
S4A1_frame_00000746.jpeg,422,0,729,54,grasper
S4A1_frame_00000746.jpeg,289,658,1124,1063,needle driver
S4A1_frame_00000747.jpeg,860,444,912,553,durotomy
S4A1_frame_00000747.jpeg,506,662,1098,1056,needle driver
S4A1_frame_00000748.jpeg,872,444,912,550,durotomy
S4A1_frame_00000748.jpeg,617,649,1133,1072,needle driver
S4A1_frame_00000749.jpeg,836,425,870,551,durotomy
S4A1_frame_00000749.jpeg,212,576,986,1063,needle driver
S4A1_frame_00000750.jpeg,827,431,864,551,durotomy
S4A1_frame_00000750.jpeg,2,0,743,329,grasper
S4A1_frame_00000750.jpeg,307,577,991,1045,needle driver
S4A1_frame_00000751.jpeg,849,424,895,549,durotomy
S4A1_frame_00000751.jpeg,3,67,683,326,grasper
S4A1_frame_00000751.jpeg,607,566,1184,1063,needle driver
S4A1_frame_00000752.jpeg,848,425,894,538,durotomy
S4A1_frame_00000752.jpeg,4,80,646,343,grasper
S4A1_frame_00000752.jpeg,609,563,1165,1067,needle driver
S4A1_frame_00000753.jpeg,830,401,840,534,durotomy
S4A1_frame_00000753.jpeg,3,83,632,361,grasper
S4A1_frame_00000753.jpeg,35,534,744,1067,needle driver
S4A1_frame_00000754.jpeg,6,3,629,303,grasper
S4A1_frame_00000754.jpeg,51,481,852,1061,needle driver
S4A1_frame_00000755.jpeg,785,360,828,465,durotomy
S4A1_frame_00000755.jpeg,4,1,649,277,grasper
S4A1_frame_00000755.jpeg,144,460,969,1059,needle driver
S4A1_frame_00000756.jpeg,805,352,845,461,durotomy
S4A1_frame_00000756.jpeg,6,0,610,293,grasper
S4A1_frame_00000756.jpeg,149,469,1023,1060,needle driver
S4A1_frame_00000757.jpeg,808,355,844,475,durotomy
S4A1_frame_00000757.jpeg,1,0,591,307,grasper
S4A1_frame_00000757.jpeg,138,442,1029,1051,needle driver
S4A1_frame_00000758.jpeg,786,320,832,438,durotomy
S4A1_frame_00000758.jpeg,3,2,679,312,grasper
S4A1_frame_00000759.jpeg,777,337,831,459,durotomy
S4A1_frame_00000760.jpeg,782,338,818,446,durotomy
S4A1_frame_00000761.jpeg,789,356,836,466,durotomy
S4A1_frame_00000762.jpeg,776,332,823,476,durotomy
S4A1_frame_00000763.jpeg,777,339,827,484,durotomy
S4A1_frame_00000764.jpeg,794,360,826,490,durotomy
S4A1_frame_00000765.jpeg,791,370,842,521,durotomy
S4A1_frame_00000766.jpeg,779,352,823,495,durotomy
S4A1_frame_00000766.jpeg,3,0,891,461,grasper
S4A1_frame_00000767.jpeg,794,336,839,466,durotomy
S4A1_frame_00000767.jpeg,7,4,771,506,grasper
S4A1_frame_00000768.jpeg,2,6,913,385,grasper
S4A1_frame_00000769.jpeg,783,334,806,469,durotomy
S4A1_frame_00000769.jpeg,6,48,646,517,grasper
S4A1_frame_00000770.jpeg,3,8,852,384,grasper
S4A1_frame_00000771.jpeg,0,1,859,396,grasper
S4A1_frame_00000772.jpeg,796,340,821,469,durotomy
S4A1_frame_00000773.jpeg,797,344,815,469,durotomy
S4A1_frame_00000774.jpeg,784,342,815,480,durotomy
S4A1_frame_00000775.jpeg,780,339,803,475,durotomy
S4A1_frame_00000776.jpeg,788,349,804,478,durotomy
S4A1_frame_00000777.jpeg,801,343,804,476,durotomy
S4A1_frame_00000778.jpeg,792,343,804,485,durotomy
S4A1_frame_00000779.jpeg,792,339,804,485,durotomy
S4A1_frame_00000780.jpeg,790,339,804,477,durotomy
S4A1_frame_00000781.jpeg,790,343,799,479,durotomy
S4A1_frame_00000782.jpeg,786,343,799,475,durotomy
S4A1_frame_00000783.jpeg,801,340,807,477,durotomy
S4A1_frame_00000784.jpeg,795,342,808,477,durotomy
S4A1_frame_00000785.jpeg,797,348,808,481,durotomy
S4A1_frame_00000786.jpeg,794,355,815,481,durotomy
S4A1_frame_00000787.jpeg,786,355,815,484,durotomy
S4A1_frame_00000788.jpeg,789,364,824,490,durotomy
S4A1_frame_00000789.jpeg,783,364,825,488,durotomy
S4A1_frame_00000790.jpeg,783,354,820,488,durotomy
S4A1_frame_00000791.jpeg,796,354,820,491,durotomy
S4A1_frame_00000792.jpeg,777,351,830,497,durotomy
S4A1_frame_00000793.jpeg,777,347,819,497,durotomy
S4A1_frame_00000794.jpeg,778,350,822,486,durotomy
S4A1_frame_00000795.jpeg,776,355,816,500,durotomy
S4A1_frame_00000796.jpeg,765,355,816,500,durotomy
S4A1_frame_00000797.jpeg,765,363,814,500,durotomy
S4A1_frame_00000798.jpeg,766,353,813,503,durotomy
S4A1_frame_00000799.jpeg,776,357,820,496,durotomy
S4A1_frame_00000800.jpeg,769,357,820,494,durotomy
S4A1_frame_00000801.jpeg,769,360,819,494,durotomy
S4A1_frame_00000802.jpeg,761,360,819,509,durotomy
S4A1_frame_00000803.jpeg,761,361,811,509,durotomy
S4A1_frame_00000804.jpeg,759,361,811,496,durotomy
S4A1_frame_00000805.jpeg,767,363,818,504,durotomy
S4A1_frame_00000806.jpeg,767,353,812,504,durotomy
S4A2_frame_00000001.jpeg,998,383,1021,549,durotomy
S4A2_frame_00000001.jpeg,51,5,972,1076,grasper
S4A2_frame_00000001.jpeg,1019,450,1119,550,needle
S4A2_frame_00000001.jpeg,1215,353,1681,1057,needle driver
S4A2_frame_00000002.jpeg,998,379,1035,566,durotomy
S4A2_frame_00000002.jpeg,84,2,991,1078,grasper
S4A2_frame_00000002.jpeg,1018,449,1118,549,needle
S4A2_frame_00000002.jpeg,1218,344,1710,1075,needle driver
S4A2_frame_00000003.jpeg,990,411,1024,587,durotomy
S4A2_frame_00000003.jpeg,4,80,944,1079,grasper
S4A2_frame_00000003.jpeg,1018,449,1118,549,needle
S4A2_frame_00000003.jpeg,1211,351,1898,1079,needle driver
S4A2_frame_00000004.jpeg,131,389,1091,1080,grasper
S4A2_frame_00000004.jpeg,1075,452,1175,552,needle
S4A2_frame_00000004.jpeg,1231,353,1897,1068,needle driver
S4A2_frame_00000005.jpeg,965,344,988,512,durotomy
S4A2_frame_00000005.jpeg,0,2,899,957,grasper
S4A2_frame_00000005.jpeg,1044,436,1144,536,needle
S4A2_frame_00000005.jpeg,1181,364,1882,1067,needle driver
S4A2_frame_00000006.jpeg,943,339,970,498,durotomy
S4A2_frame_00000006.jpeg,1,53,845,1055,grasper
S4A2_frame_00000006.jpeg,963,457,1063,557,needle
S4A2_frame_00000006.jpeg,1119,365,1867,1062,needle driver
S4A2_frame_00000007.jpeg,942,334,981,489,durotomy
S4A2_frame_00000007.jpeg,6,2,852,1026,grasper
S4A2_frame_00000007.jpeg,1061,363,1784,1059,needle driver
S4A2_frame_00000008.jpeg,942,348,1000,493,durotomy
S4A2_frame_00000008.jpeg,5,247,841,1075,grasper
S4A2_frame_00000008.jpeg,1073,371,1831,1061,needle driver
S4A2_frame_00000009.jpeg,930,338,959,490,durotomy
S4A2_frame_00000009.jpeg,88,0,927,1077,grasper
S4A2_frame_00000009.jpeg,1031,399,1857,1075,needle driver
S4A2_frame_00000010.jpeg,930,338,948,493,durotomy
S4A2_frame_00000010.jpeg,2,98,910,1074,grasper
S4A2_frame_00000010.jpeg,1019,397,1902,1052,needle driver
S4A2_frame_00000011.jpeg,913,361,944,498,durotomy
S4A2_frame_00000011.jpeg,3,87,872,1074,grasper
S4A2_frame_00000011.jpeg,993,418,1829,1068,needle driver
S4A2_frame_00000012.jpeg,923,347,936,499,durotomy
S4A2_frame_00000012.jpeg,304,0,821,1076,grasper
S4A2_frame_00000012.jpeg,776,471,876,571,needle
S4A2_frame_00000012.jpeg,975,434,1820,1053,needle driver
S4A2_frame_00000013.jpeg,904,351,931,505,durotomy
S4A2_frame_00000013.jpeg,98,2,874,1072,grasper
S4A2_frame_00000013.jpeg,953,444,1737,1070,needle driver
S4A2_frame_00000014.jpeg,943,329,972,495,durotomy
S4A2_frame_00000014.jpeg,4,412,734,1079,grasper
S4A2_frame_00000014.jpeg,738,396,838,496,needle
S4A2_frame_00000014.jpeg,1043,885,1102,888,needle driver
S4A2_frame_00000015.jpeg,943,329,979,498,durotomy
S4A2_frame_00000015.jpeg,744,360,844,460,needle
S4A2_frame_00000015.jpeg,503,519,966,1067,needle driver
S4A2_frame_00000016.jpeg,940,334,977,498,durotomy
S4A2_frame_00000016.jpeg,744,360,844,460,needle
S4A2_frame_00000016.jpeg,583,488,1150,1077,needle driver
S4A2_frame_00000017.jpeg,937,341,973,500,durotomy
S4A2_frame_00000018.jpeg,937,341,970,505,durotomy
S4A2_frame_00000019.jpeg,944,337,970,505,durotomy
S4A2_frame_00000020.jpeg,944,337,980,511,durotomy
S4A2_frame_00000021.jpeg,936,360,965,519,durotomy
S4A2_frame_00000022.jpeg,931,361,968,519,durotomy
S4A2_frame_00000023.jpeg,936,371,975,516,durotomy
S4A2_frame_00000024.jpeg,934,347,969,514,durotomy
S4A2_frame_00000025.jpeg,939,336,971,514,durotomy
S4A2_frame_00000026.jpeg,931,369,956,524,durotomy
S4A2_frame_00000027.jpeg,936,346,975,514,durotomy
S4A2_frame_00000028.jpeg,930,339,961,514,durotomy
S4A2_frame_00000029.jpeg,936,356,979,507,durotomy
S4A2_frame_00000030.jpeg,943,363,977,509,durotomy
S4A2_frame_00000031.jpeg,936,359,970,507,durotomy
S4A2_frame_00000032.jpeg,934,336,981,502,durotomy
S4A2_frame_00000033.jpeg,929,358,963,517,durotomy
S4A2_frame_00000034.jpeg,930,368,959,520,durotomy
S4A2_frame_00000035.jpeg,930,359,964,528,durotomy
S4A2_frame_00000036.jpeg,928,362,964,511,durotomy
S4A2_frame_00000037.jpeg,917,372,957,521,durotomy
S4A2_frame_00000038.jpeg,917,362,958,521,durotomy
S4A2_frame_00000039.jpeg,918,364,961,523,durotomy
S4A2_frame_00000040.jpeg,910,369,963,521,durotomy
S4A2_frame_00000041.jpeg,579,507,1585,1073,nerve hook
S4A2_frame_00000042.jpeg,780,474,1373,1076,nerve hook
S4A2_frame_00000043.jpeg,887,485,1418,1075,nerve hook
S4A2_frame_00000044.jpeg,889,498,1428,1078,nerve hook
S4A2_frame_00000045.jpeg,914,378,947,522,durotomy
S4A2_frame_00000046.jpeg,913,378,951,522,durotomy
S4A2_frame_00000047.jpeg,909,380,957,543,durotomy
S4A2_frame_00000048.jpeg,905,383,949,526,durotomy
S4A2_frame_00000049.jpeg,916,385,978,544,durotomy
S4A2_frame_00000050.jpeg,908,376,962,541,durotomy
S4A2_frame_00000051.jpeg,906,374,962,541,durotomy
S4A2_frame_00000052.jpeg,890,372,946,536,durotomy
S4A2_frame_00000053.jpeg,925,374,960,531,durotomy
S4A2_frame_00000054.jpeg,929,374,963,528,durotomy
S4A2_frame_00000055.jpeg,928,369,963,527,durotomy
